2017-08-18 12:13:10,070 [Executor task launch worker-0] INFO  [org.apache.spark.executor.Executor] - Running task 1.0 in stage 277.0 (TID 555)
2017-08-18 12:34:30,067 [Executor task launch worker-1] INFO  [org.apache.spark.executor.Executor] - Running task 1.0 in stage 533.0 (TID 1067)
2017-08-18 12:34:30,067 [Executor task launch worker-0] INFO  [org.apache.spark.executor.Executor] - Running task 0.0 in stage 533.0 (TID 1066)
2017-08-18 12:34:30,070 [Executor task launch worker-1] INFO  [org.apache.spark.streaming.kafka.KafkaRDD] - Beginning offset 998 is the same as ending offset skipping test07 1
2017-08-18 12:34:30,070 [Executor task launch worker-0] INFO  [org.apache.spark.streaming.kafka.KafkaRDD] - Beginning offset 976 is the same as ending offset skipping test07 0
2017-08-18 12:34:30,074 [Executor task launch worker-1] INFO  [org.apache.spark.executor.Executor] - Finished task 1.0 in stage 533.0 (TID 1067). 714 bytes result sent to driver
2017-08-18 12:34:30,074 [Executor task launch worker-0] INFO  [org.apache.spark.executor.Executor] - Finished task 0.0 in stage 533.0 (TID 1066). 714 bytes result sent to driver
2017-08-18 12:34:30,076 [task-result-getter-2] INFO  [org.apache.spark.scheduler.TaskSetManager] - Finished task 1.0 in stage 533.0 (TID 1067) in 10 ms on localhost (1/2)
2017-08-18 12:34:30,076 [task-result-getter-3] INFO  [org.apache.spark.scheduler.TaskSetManager] - Finished task 0.0 in stage 533.0 (TID 1066) in 13 ms on localhost (2/2)
2017-08-18 12:34:30,076 [task-result-getter-3] INFO  [org.apache.spark.scheduler.TaskSchedulerImpl] - Removed TaskSet 533.0, whose tasks have all completed, from pool 
2017-08-18 12:34:30,077 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - ResultStage 533 (foreachPartition at streamingProcessNew.scala:50) finished in 0.014 s
2017-08-18 12:34:30,077 [streaming-job-executor-0] INFO  [org.apache.spark.scheduler.DAGScheduler] - Job 533 finished: foreachPartition at streamingProcessNew.scala:50, took 0.025166 s
2017-08-18 12:34:30,077 [JobScheduler] INFO  [org.apache.spark.streaming.scheduler.JobScheduler] - Finished job streaming job 1503030870000 ms.0 from job set of time 1503030870000 ms
2017-08-18 12:34:30,077 [JobScheduler] INFO  [org.apache.spark.streaming.scheduler.JobScheduler] - Total delay: 0.077 s for time 1503030870000 ms (execution: 0.053 s)
2017-08-18 12:34:30,077 [JobGenerator] INFO  [org.apache.spark.rdd.MapPartitionsRDD] - Removing RDD 1065 from persistence list
2017-08-18 12:34:30,078 [block-manager-slave-async-thread-pool-44] INFO  [org.apache.spark.storage.BlockManager] - Removing RDD 1065
2017-08-18 12:34:30,078 [JobGenerator] INFO  [org.apache.spark.streaming.kafka.KafkaRDD] - Removing RDD 1064 from persistence list
2017-08-18 12:34:30,078 [block-manager-slave-async-thread-pool-38] INFO  [org.apache.spark.storage.BlockManager] - Removing RDD 1064
2017-08-18 12:34:30,078 [JobGenerator] INFO  [org.apache.spark.streaming.scheduler.ReceivedBlockTracker] - Deleting batches: 
2017-08-18 12:34:30,078 [JobGenerator] INFO  [org.apache.spark.streaming.scheduler.InputInfoTracker] - remove old batch metadata: 1503030860000 ms
2017-08-18 12:34:35,022 [JobGenerator] INFO  [org.apache.spark.streaming.scheduler.JobScheduler] - Added jobs for time 1503030875000 ms
2017-08-18 12:34:35,022 [JobScheduler] INFO  [org.apache.spark.streaming.scheduler.JobScheduler] - Starting job streaming job 1503030875000 ms.0 from job set of time 1503030875000 ms
2017-08-18 12:34:35,058 [streaming-job-executor-0] INFO  [org.apache.spark.SparkContext] - Starting job: foreachPartition at streamingProcessNew.scala:50
2017-08-18 12:34:35,059 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Got job 534 (foreachPartition at streamingProcessNew.scala:50) with 2 output partitions
2017-08-18 12:34:35,059 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Final stage: ResultStage 534 (foreachPartition at streamingProcessNew.scala:50)
2017-08-18 12:34:35,060 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Parents of final stage: List()
2017-08-18 12:34:35,060 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Missing parents: List()
2017-08-18 12:34:35,060 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Submitting ResultStage 534 (MapPartitionsRDD[1069] at map at streamingProcessNew.scala:49), which has no missing parents
2017-08-18 12:34:35,064 [dag-scheduler-event-loop] INFO  [org.apache.spark.storage.memory.MemoryStore] - Block broadcast_534 stored as values in memory (estimated size 34.5 KB, free 413.6 MB)
2017-08-18 12:34:35,069 [dag-scheduler-event-loop] INFO  [org.apache.spark.storage.memory.MemoryStore] - Block broadcast_534_piece0 stored as bytes in memory (estimated size 25.1 KB, free 413.6 MB)
2017-08-18 12:34:35,069 [dispatcher-event-loop-3] INFO  [org.apache.spark.storage.BlockManagerInfo] - Added broadcast_534_piece0 in memory on 192.168.31.111:60809 (size: 25.1 KB, free: 413.8 MB)
2017-08-18 12:34:35,070 [dag-scheduler-event-loop] INFO  [org.apache.spark.SparkContext] - Created broadcast 534 from broadcast at DAGScheduler.scala:1012
2017-08-18 12:34:35,070 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.DAGScheduler] - Submitting 2 missing tasks from ResultStage 534 (MapPartitionsRDD[1069] at map at streamingProcessNew.scala:49)
2017-08-18 12:34:35,071 [dag-scheduler-event-loop] INFO  [org.apache.spark.scheduler.TaskSchedulerImpl] - Adding task set 534.0 with 2 tasks
2017-08-18 12:34:35,074 [dispatcher-event-loop-0] INFO  [org.apache.spark.scheduler.TaskSetManager] - Starting task 0.0 in stage 534.0 (TID 1068, localhost, partition 0, ANY, 5658 bytes)
2017-08-18 12:34:35,075 [dispatcher-event-loop-0] INFO  [org.apache.spark.scheduler.TaskSetManager] - Starting task 1.0 in stage 534.0 (TID 1069, localhost, partition 1, ANY, 5658 bytes)
2017-08-18 12:34:35,075 [Executor task launch worker-1] INFO  [org.apache.spark.executor.Executor] - Running task 1.0 in stage 534.0 (TID 1069)
2017-08-18 12:34:35,075 [Executor task launch worker-0] INFO  [org.apache.spark.executor.Executor] - Running task 0.0 in stage 534.0 (TID 1068)
2017-08-18 12:34:35,078 [Executor task launch worker-1] INFO  [org.apache.spark.streaming.kafka.KafkaRDD] - Beginning offset 998 is the same as ending offset skipping test07 1
2017-08-18 12:34:35,078 [Executor task launch worker-0] INFO  [org.apache.spark.streaming.kafka.KafkaRDD] - Beginning offset 976 is the same as ending offset skipping test07 0
2017-08-18 12:34:35,082 [Executor task launch worker-1] INFO  [org.apache.spark.executor.Executor] - Finished task 1.0 in stage 534.0 (TID 1069). 714 bytes result sent to driver
2017-08-18 12:34:35,084 [task-result-getter-0] INFO  [org.apache.spark.scheduler.TaskSetManager] - Finished task 1.0 in stage 534.0 (TID 1069) in 9 ms on localhost (1/2)
2017-08-18 12:34:35,089 [Executor task launch worker-0] ERROR [org.apache.spark.executor.Executor] - Exception in task 0.0 in stage 534.0 (TID 1068)
java.lang.OutOfMemoryError: unable to create new native thread
	at java.lang.Thread.start0(Native Method) [na:1.8.0_111]
	at java.lang.Thread.start(Thread.java:714) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor.addWorker(ThreadPoolExecutor.java:950) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor.execute(ThreadPoolExecutor.java:1368) [na:1.8.0_111]
	at java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:112) ~[na:1.8.0_111]
	at com.jolbox.bonecp.BoneCP.watchConnection(BoneCP.java:562) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.AbstractConnectionStrategy.postConnection(AbstractConnectionStrategy.java:79) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.AbstractConnectionStrategy.getConnection(AbstractConnectionStrategy.java:92) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.BoneCP.getConnection(BoneCP.java:553) ~[bonecp-0.8.0.RELEASE.jar:na]
	at cn.datapark.process.education.Util.ConnectionPool$.getConnection(ConnectionPool.scala:32) ~[classes/:na]
	at cn.datapark.process.education.process.streamingProcessNew$$anonfun$main$2$$anonfun$apply$1.apply(streamingProcessNew.scala:51) ~[classes/:na]
	at cn.datapark.process.education.process.streamingProcessNew$$anonfun$main$2$$anonfun$apply$1.apply(streamingProcessNew.scala:50) ~[classes/:na]
	at org.apache.spark.rdd.RDD$$anonfun$foreachPartition$1$$anonfun$apply$28.apply(RDD.scala:883) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.rdd.RDD$$anonfun$foreachPartition$1$$anonfun$apply$28.apply(RDD.scala:883) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.SparkContext$$anonfun$runJob$5.apply(SparkContext.scala:1897) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.SparkContext$$anonfun$runJob$5.apply(SparkContext.scala:1897) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:70) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.scheduler.Task.run(Task.scala:85) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:274) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_111]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_111]
2017-08-18 12:34:35,122 [Executor task launch worker-0] ERROR [org.apache.spark.util.SparkUncaughtExceptionHandler] - Uncaught exception in thread Thread[Executor task launch worker-0,5,main]
java.lang.OutOfMemoryError: unable to create new native thread
	at java.lang.Thread.start0(Native Method) [na:1.8.0_111]
	at java.lang.Thread.start(Thread.java:714) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor.addWorker(ThreadPoolExecutor.java:950) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor.execute(ThreadPoolExecutor.java:1368) [na:1.8.0_111]
	at java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:112) ~[na:1.8.0_111]
	at com.jolbox.bonecp.BoneCP.watchConnection(BoneCP.java:562) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.AbstractConnectionStrategy.postConnection(AbstractConnectionStrategy.java:79) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.AbstractConnectionStrategy.getConnection(AbstractConnectionStrategy.java:92) ~[bonecp-0.8.0.RELEASE.jar:na]
	at com.jolbox.bonecp.BoneCP.getConnection(BoneCP.java:553) ~[bonecp-0.8.0.RELEASE.jar:na]
	at cn.datapark.process.education.Util.ConnectionPool$.getConnection(ConnectionPool.scala:32) ~[classes/:na]
	at cn.datapark.process.education.process.streamingProcessNew$$anonfun$main$2$$anonfun$apply$1.apply(streamingProcessNew.scala:51) ~[classes/:na]
	at cn.datapark.process.education.process.streamingProcessNew$$anonfun$main$2$$anonfun$apply$1.apply(streamingProcessNew.scala:50) ~[classes/:na]
	at org.apache.spark.rdd.RDD$$anonfun$foreachPartition$1$$anonfun$apply$28.apply(RDD.scala:883) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.rdd.RDD$$anonfun$foreachPartition$1$$anonfun$apply$28.apply(RDD.scala:883) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.SparkContext$$anonfun$runJob$5.apply(SparkContext.scala:1897) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.SparkContext$$anonfun$runJob$5.apply(SparkContext.scala:1897) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:70) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.scheduler.Task.run(Task.scala:85) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:274) ~[spark-core_2.11-2.0.0.jar:2.0.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_111]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_111]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_111]
2017-08-19 12:03:59,750 [main] INFO  [org.apache.spark.SparkContext] - Running Spark version 2.0.0
2017-08-19 12:04:00,482 [main] WARN  [org.apache.hadoop.util.NativeCodeLoader] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-08-19 12:04:00,624 [main] INFO  [org.apache.spark.SecurityManager] - Changing view acls to: cluster
2017-08-19 12:04:00,625 [main] INFO  [org.apache.spark.SecurityManager] - Changing modify acls to: cluster
2017-08-19 12:04:00,626 [main] INFO  [org.apache.spark.SecurityManager] - Changing view acls groups to: 
2017-08-19 12:04:00,627 [main] INFO  [org.apache.spark.SecurityManager] - Changing modify acls groups to: 
2017-08-19 12:04:00,627 [main] INFO  [org.apache.spark.SecurityManager] - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(cluster); groups with view permissions: Set(); users  with modify permissions: Set(cluster); groups with modify permissions: Set()
2017-08-19 12:04:01,338 [main] INFO  [org.apache.spark.util.Utils] - Successfully started service 'sparkDriver' on port 50407.
2017-08-19 12:04:01,357 [main] INFO  [org.apache.spark.SparkEnv] - Registering MapOutputTracker
2017-08-19 12:04:01,375 [main] INFO  [org.apache.spark.SparkEnv] - Registering BlockManagerMaster
2017-08-19 12:04:01,388 [main] INFO  [org.apache.spark.storage.DiskBlockManager] - Created local directory at C:\Users\DN\AppData\Local\Temp\blockmgr-fda20b32-0f47-4759-bcbe-6206ca958dec
2017-08-19 12:04:01,401 [main] INFO  [org.apache.spark.storage.memory.MemoryStore] - MemoryStore started with capacity 413.9 MB
2017-08-19 12:04:01,440 [main] INFO  [org.apache.spark.SparkEnv] - Registering OutputCommitCoordinator
2017-08-19 12:04:01,523 [main] INFO  [org.spark_project.jetty.util.log] - Logging initialized @2895ms
2017-08-19 12:04:01,612 [main] INFO  [org.spark_project.jetty.server.Server] - jetty-9.2.z-SNAPSHOT
2017-08-19 12:04:01,629 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1c60324{/jobs,null,AVAILABLE}
2017-08-19 12:04:01,629 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1ae31b0{/jobs/json,null,AVAILABLE}
2017-08-19 12:04:01,629 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1a534b0{/jobs/job,null,AVAILABLE}
2017-08-19 12:04:01,630 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@10ca692{/jobs/job/json,null,AVAILABLE}
2017-08-19 12:04:01,630 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@104774{/stages,null,AVAILABLE}
2017-08-19 12:04:01,630 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@b3d0f7{/stages/json,null,AVAILABLE}
2017-08-19 12:04:01,630 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@517165{/stages/stage,null,AVAILABLE}
2017-08-19 12:04:01,630 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@e3760b{/stages/stage/json,null,AVAILABLE}
2017-08-19 12:04:01,631 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@66a204{/stages/pool,null,AVAILABLE}
2017-08-19 12:04:01,631 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@60f3d7{/stages/pool/json,null,AVAILABLE}
2017-08-19 12:04:01,631 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@17f7be7{/storage,null,AVAILABLE}
2017-08-19 12:04:01,631 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@f3156d{/storage/json,null,AVAILABLE}
2017-08-19 12:04:01,631 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1dae9b5{/storage/rdd,null,AVAILABLE}
2017-08-19 12:04:01,632 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@7b5f92{/storage/rdd/json,null,AVAILABLE}
2017-08-19 12:04:01,632 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@bdb479{/environment,null,AVAILABLE}
2017-08-19 12:04:01,632 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@3f95fe{/environment/json,null,AVAILABLE}
2017-08-19 12:04:01,632 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@625ccd{/executors,null,AVAILABLE}
2017-08-19 12:04:01,633 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@7d121c{/executors/json,null,AVAILABLE}
2017-08-19 12:04:01,633 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1aa6596{/executors/threadDump,null,AVAILABLE}
2017-08-19 12:04:01,633 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@1389cb8{/executors/threadDump/json,null,AVAILABLE}
2017-08-19 12:04:01,639 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@19a20a6{/static,null,AVAILABLE}
2017-08-19 12:04:01,639 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@133377b{/,null,AVAILABLE}
2017-08-19 12:04:01,640 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@183649e{/api,null,AVAILABLE}
2017-08-19 12:04:01,640 [main] INFO  [org.spark_project.jetty.server.handler.ContextHandler] - Started o.s.j.s.ServletContextHandler@fde30a{/stages/stage/kill,null,AVAILABLE}
